country,month,sector,annex,risk_zone,n_cyber_tenders,n_ict72_tenders,est_value_cyber_real,treat_month,post_eforms
DE,2022-12,environment,,0,0.0,0.0,0.0,2025-12,0
DE,2022-12,health,I,1,0.0,0.0,0.0,2025-12,0
DE,2022-12,housing,,0,0.0,0.0,0.0,2025-12,0
DE,2022-12,other_unknown,,0,0.0,180.0,0.0,2025-12,0
DE,2022-12,postal,II,0,0.0,0.0,0.0,2025-12,0
DE,2022-12,public_admin,I,1,0.0,0.0,0.0,2025-12,0
DE,2022-12,public_order,,0,0.0,0.0,0.0,2025-12,0
DE,2022-12,recreation,,0,0.0,0.0,0.0,2025-12,0
DE,2022-12,social,,0,0.0,0.0,0.0,2025-12,0
DE,2022-12,space,I,1,0.0,0.0,0.0,2025-12,0
DE,2022-12,transport_maritime,I,1,0.0,0.0,0.0,2025-12,0
DE,2022-12,transport_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2022-12,water,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-01,banking_finance,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-01,defence,,0,0.0,0.0,0.0,2025-12,0
DE,2023-01,education,,0,0.0,0.0,0.0,2025-12,0
DE,2023-01,energy_gas,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-01,energy_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-01,environment,,0,0.0,0.0,0.0,2025-12,0
DE,2023-01,health,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-01,housing,,0,0.0,0.0,0.0,2025-12,0
DE,2023-01,other_unknown,,0,1.0,140.0,0.0,2025-12,0
DE,2023-01,postal,II,0,0.0,0.0,0.0,2025-12,0
DE,2023-01,public_admin,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-01,public_order,,0,0.0,0.0,0.0,2025-12,0
DE,2023-01,recreation,,0,0.0,0.0,0.0,2025-12,0
DE,2023-01,social,,0,0.0,0.0,0.0,2025-12,0
DE,2023-01,space,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-01,transport_maritime,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-01,transport_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-01,water,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-02,banking_finance,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-02,defence,,0,0.0,0.0,0.0,2025-12,0
DE,2023-02,education,,0,0.0,0.0,0.0,2025-12,0
DE,2023-02,energy_gas,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-02,energy_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-02,environment,,0,0.0,0.0,0.0,2025-12,0
DE,2023-02,health,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-02,housing,,0,0.0,0.0,0.0,2025-12,0
DE,2023-02,other_unknown,,0,2.0,172.0,0.0,2025-12,0
DE,2023-02,postal,II,0,0.0,0.0,0.0,2025-12,0
DE,2023-02,public_admin,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-02,public_order,,0,0.0,0.0,0.0,2025-12,0
DE,2023-02,recreation,,0,0.0,0.0,0.0,2025-12,0
DE,2023-02,social,,0,0.0,0.0,0.0,2025-12,0
DE,2023-02,space,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-02,transport_maritime,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-02,transport_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-02,water,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-03,banking_finance,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-03,defence,,0,0.0,0.0,0.0,2025-12,0
DE,2023-03,education,,0,0.0,0.0,0.0,2025-12,0
DE,2023-03,energy_gas,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-03,energy_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-03,environment,,0,0.0,0.0,0.0,2025-12,0
DE,2023-03,health,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-03,housing,,0,0.0,0.0,0.0,2025-12,0
DE,2023-03,other_unknown,,0,0.0,196.0,0.0,2025-12,0
DE,2023-03,postal,II,0,0.0,0.0,0.0,2025-12,0
DE,2023-03,public_admin,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-03,public_order,,0,0.0,0.0,0.0,2025-12,0
DE,2023-03,recreation,,0,0.0,0.0,0.0,2025-12,0
DE,2023-03,social,,0,0.0,0.0,0.0,2025-12,0
DE,2023-03,space,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-03,transport_maritime,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-03,transport_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-03,water,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-04,banking_finance,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-04,defence,,0,0.0,0.0,0.0,2025-12,0
DE,2023-04,education,,0,0.0,0.0,0.0,2025-12,0
DE,2023-04,energy_gas,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-04,energy_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-04,environment,,0,0.0,0.0,0.0,2025-12,0
DE,2023-04,health,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-04,housing,,0,0.0,0.0,0.0,2025-12,0
DE,2023-04,other_unknown,,0,1.0,185.0,0.0,2025-12,0
DE,2023-04,postal,II,0,0.0,0.0,0.0,2025-12,0
DE,2023-04,public_admin,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-04,public_order,,0,0.0,0.0,0.0,2025-12,0
DE,2023-04,recreation,,0,0.0,0.0,0.0,2025-12,0
DE,2023-04,social,,0,0.0,0.0,0.0,2025-12,0
DE,2023-04,space,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-04,transport_maritime,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-04,transport_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-04,water,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-05,banking_finance,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-05,defence,,0,0.0,0.0,0.0,2025-12,0
DE,2023-05,education,,0,0.0,0.0,0.0,2025-12,0
DE,2023-05,energy_gas,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-05,energy_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-05,environment,,0,0.0,0.0,0.0,2025-12,0
DE,2023-05,health,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-05,housing,,0,0.0,0.0,0.0,2025-12,0
DE,2023-05,other_unknown,,0,0.0,218.0,0.0,2025-12,0
DE,2023-05,postal,II,0,0.0,0.0,0.0,2025-12,0
DE,2023-05,public_admin,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-05,public_order,,0,0.0,0.0,0.0,2025-12,0
DE,2023-05,recreation,,0,0.0,0.0,0.0,2025-12,0
DE,2023-05,social,,0,0.0,0.0,0.0,2025-12,0
DE,2023-05,space,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-05,transport_maritime,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-05,transport_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-05,water,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-06,banking_finance,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-06,defence,,0,0.0,0.0,0.0,2025-12,0
DE,2023-06,education,,0,0.0,0.0,0.0,2025-12,0
DE,2023-06,energy_gas,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-06,energy_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-06,environment,,0,0.0,0.0,0.0,2025-12,0
DE,2023-06,health,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-06,housing,,0,0.0,0.0,0.0,2025-12,0
DE,2023-06,other_unknown,,0,1.0,201.0,0.0,2025-12,0
DE,2023-06,postal,II,0,0.0,0.0,0.0,2025-12,0
DE,2023-06,public_admin,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-06,public_order,,0,0.0,0.0,0.0,2025-12,0
DE,2023-06,recreation,,0,0.0,0.0,0.0,2025-12,0
DE,2023-06,social,,0,0.0,0.0,0.0,2025-12,0
DE,2023-06,space,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-06,transport_maritime,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-06,transport_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-06,water,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-07,banking_finance,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-07,defence,,0,0.0,0.0,0.0,2025-12,0
DE,2023-07,education,,0,0.0,0.0,0.0,2025-12,0
DE,2023-07,energy_gas,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-07,energy_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-07,environment,,0,0.0,0.0,0.0,2025-12,0
DE,2023-07,health,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-07,housing,,0,0.0,0.0,0.0,2025-12,0
DE,2023-07,other_unknown,,0,0.0,217.0,0.0,2025-12,0
DE,2023-07,postal,II,0,0.0,0.0,0.0,2025-12,0
DE,2023-07,public_admin,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-07,public_order,,0,0.0,0.0,0.0,2025-12,0
DE,2023-07,recreation,,0,0.0,0.0,0.0,2025-12,0
DE,2023-07,social,,0,0.0,0.0,0.0,2025-12,0
DE,2023-07,space,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-07,transport_maritime,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-07,transport_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-07,water,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-08,banking_finance,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-08,defence,,0,0.0,0.0,0.0,2025-12,0
DE,2023-08,education,,0,0.0,0.0,0.0,2025-12,0
DE,2023-08,energy_gas,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-08,energy_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-08,environment,,0,0.0,0.0,0.0,2025-12,0
DE,2023-08,health,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-08,housing,,0,0.0,0.0,0.0,2025-12,0
DE,2023-08,other_unknown,,0,0.0,247.0,0.0,2025-12,0
DE,2023-08,postal,II,0,0.0,0.0,0.0,2025-12,0
DE,2023-08,public_admin,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-08,public_order,,0,0.0,0.0,0.0,2025-12,0
DE,2023-08,recreation,,0,0.0,0.0,0.0,2025-12,0
DE,2023-08,social,,0,0.0,0.0,0.0,2025-12,0
DE,2023-08,space,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-08,transport_maritime,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-08,transport_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-08,water,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-09,banking_finance,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-09,defence,,0,0.0,0.0,0.0,2025-12,0
DE,2023-09,education,,0,0.0,0.0,0.0,2025-12,0
DE,2023-09,energy_gas,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-09,energy_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-09,environment,,0,0.0,0.0,0.0,2025-12,0
DE,2023-09,health,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-09,housing,,0,0.0,0.0,0.0,2025-12,0
DE,2023-09,other_unknown,,0,0.0,211.0,0.0,2025-12,0
DE,2023-09,postal,II,0,0.0,0.0,0.0,2025-12,0
DE,2023-09,public_admin,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-09,public_order,,0,0.0,0.0,0.0,2025-12,0
DE,2023-09,recreation,,0,0.0,0.0,0.0,2025-12,0
DE,2023-09,social,,0,0.0,0.0,0.0,2025-12,0
DE,2023-09,space,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-09,transport_maritime,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-09,transport_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-09,water,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-10,banking_finance,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-10,defence,,0,0.0,0.0,0.0,2025-12,0
DE,2023-10,education,,0,0.0,0.0,0.0,2025-12,0
DE,2023-10,energy_gas,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-10,energy_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-10,environment,,0,0.0,0.0,0.0,2025-12,0
DE,2023-10,health,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-10,housing,,0,0.0,0.0,0.0,2025-12,0
DE,2023-10,other_unknown,,0,0.0,209.0,0.0,2025-12,0
DE,2023-10,postal,II,0,0.0,0.0,0.0,2025-12,0
DE,2023-10,public_admin,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-10,public_order,,0,0.0,0.0,0.0,2025-12,0
DE,2023-10,recreation,,0,0.0,0.0,0.0,2025-12,0
DE,2023-10,social,,0,0.0,0.0,0.0,2025-12,0
DE,2023-10,space,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-10,transport_maritime,I,1,0.0,0.0,0.0,2025-12,0
DE,2023-10,transport_other,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-10,water,I,0,0.0,0.0,0.0,2025-12,0
DE,2023-11,banking_finance,I,0,0.0,0.0,0.0,2025-12,1
DE,2023-11,defence,,0,0.0,0.0,0.0,2025-12,1
DE,2023-11,education,,0,0.0,0.0,0.0,2025-12,1
DE,2023-11,energy_gas,I,1,0.0,0.0,0.0,2025-12,1
DE,2023-11,energy_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2023-11,environment,,0,0.0,0.0,0.0,2025-12,1
DE,2023-11,health,I,1,0.0,0.0,0.0,2025-12,1
DE,2023-11,housing,,0,0.0,0.0,0.0,2025-12,1
DE,2023-11,other_unknown,,0,0.0,234.0,0.0,2025-12,1
DE,2023-11,postal,II,0,0.0,0.0,0.0,2025-12,1
DE,2023-11,public_admin,I,1,0.0,0.0,0.0,2025-12,1
DE,2023-11,public_order,,0,0.0,0.0,0.0,2025-12,1
DE,2023-11,recreation,,0,0.0,0.0,0.0,2025-12,1
DE,2023-11,social,,0,0.0,0.0,0.0,2025-12,1
DE,2023-11,space,I,1,0.0,0.0,0.0,2025-12,1
DE,2023-11,transport_maritime,I,1,0.0,0.0,0.0,2025-12,1
DE,2023-11,transport_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2023-11,water,I,0,0.0,0.0,0.0,2025-12,1
DE,2023-12,banking_finance,I,0,0.0,0.0,0.0,2025-12,1
DE,2023-12,defence,,0,0.0,0.0,0.0,2025-12,1
DE,2023-12,education,,0,0.0,0.0,0.0,2025-12,1
DE,2023-12,energy_gas,I,1,0.0,0.0,0.0,2025-12,1
DE,2023-12,energy_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2023-12,environment,,0,0.0,0.0,0.0,2025-12,1
DE,2023-12,health,I,1,0.0,0.0,0.0,2025-12,1
DE,2023-12,housing,,0,0.0,0.0,0.0,2025-12,1
DE,2023-12,other_unknown,,0,1.0,241.0,0.0,2025-12,1
DE,2023-12,postal,II,0,0.0,0.0,0.0,2025-12,1
DE,2023-12,public_admin,I,1,0.0,0.0,0.0,2025-12,1
DE,2023-12,public_order,,0,0.0,0.0,0.0,2025-12,1
DE,2023-12,recreation,,0,0.0,0.0,0.0,2025-12,1
DE,2023-12,social,,0,0.0,0.0,0.0,2025-12,1
DE,2023-12,space,I,1,0.0,0.0,0.0,2025-12,1
DE,2023-12,transport_maritime,I,1,0.0,0.0,0.0,2025-12,1
DE,2023-12,transport_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2023-12,water,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-01,banking_finance,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-01,defence,,0,0.0,0.0,0.0,2025-12,1
DE,2024-01,education,,0,0.0,0.0,0.0,2025-12,1
DE,2024-01,energy_gas,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-01,energy_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-01,environment,,0,0.0,0.0,0.0,2025-12,1
DE,2024-01,health,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-01,housing,,0,0.0,0.0,0.0,2025-12,1
DE,2024-01,other_unknown,,0,0.0,258.0,0.0,2025-12,1
DE,2024-01,postal,II,0,0.0,0.0,0.0,2025-12,1
DE,2024-01,public_admin,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-01,public_order,,0,0.0,0.0,0.0,2025-12,1
DE,2024-01,recreation,,0,0.0,0.0,0.0,2025-12,1
DE,2024-01,social,,0,0.0,0.0,0.0,2025-12,1
DE,2024-01,space,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-01,transport_maritime,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-01,transport_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-01,water,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-02,banking_finance,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-02,defence,,0,0.0,0.0,0.0,2025-12,1
DE,2024-02,education,,0,0.0,0.0,0.0,2025-12,1
DE,2024-02,energy_gas,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-02,energy_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-02,environment,,0,0.0,0.0,0.0,2025-12,1
DE,2024-02,health,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-02,housing,,0,0.0,0.0,0.0,2025-12,1
DE,2024-02,other_unknown,,0,1.0,276.0,0.0,2025-12,1
DE,2024-02,postal,II,0,0.0,0.0,0.0,2025-12,1
DE,2024-02,public_admin,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-02,public_order,,0,0.0,0.0,0.0,2025-12,1
DE,2024-02,recreation,,0,0.0,0.0,0.0,2025-12,1
DE,2024-02,social,,0,0.0,0.0,0.0,2025-12,1
DE,2024-02,space,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-02,transport_maritime,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-02,transport_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-02,water,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-03,banking_finance,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-03,defence,,0,0.0,0.0,0.0,2025-12,1
DE,2024-03,education,,0,0.0,0.0,0.0,2025-12,1
DE,2024-03,energy_gas,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-03,energy_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-03,environment,,0,0.0,0.0,0.0,2025-12,1
DE,2024-03,health,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-03,housing,,0,0.0,0.0,0.0,2025-12,1
DE,2024-03,other_unknown,,0,2.0,285.0,0.0,2025-12,1
DE,2024-03,postal,II,0,0.0,0.0,0.0,2025-12,1
DE,2024-03,public_admin,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-03,public_order,,0,0.0,0.0,0.0,2025-12,1
DE,2024-03,recreation,,0,0.0,0.0,0.0,2025-12,1
DE,2024-03,social,,0,0.0,0.0,0.0,2025-12,1
DE,2024-03,space,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-03,transport_maritime,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-03,transport_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-03,water,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-04,banking_finance,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-04,defence,,0,0.0,0.0,0.0,2025-12,1
DE,2024-04,education,,0,0.0,0.0,0.0,2025-12,1
DE,2024-04,energy_gas,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-04,energy_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-04,environment,,0,0.0,0.0,0.0,2025-12,1
DE,2024-04,health,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-04,housing,,0,0.0,0.0,0.0,2025-12,1
DE,2024-04,other_unknown,,0,1.0,266.0,0.0,2025-12,1
DE,2024-04,postal,II,0,0.0,0.0,0.0,2025-12,1
DE,2024-04,public_admin,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-04,public_order,,0,0.0,0.0,0.0,2025-12,1
DE,2024-04,recreation,,0,0.0,0.0,0.0,2025-12,1
DE,2024-04,social,,0,0.0,0.0,0.0,2025-12,1
DE,2024-04,space,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-04,transport_maritime,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-04,transport_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-04,water,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-05,banking_finance,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-05,defence,,0,0.0,0.0,0.0,2025-12,1
DE,2024-05,education,,0,0.0,0.0,0.0,2025-12,1
DE,2024-05,energy_gas,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-05,energy_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-05,environment,,0,0.0,0.0,0.0,2025-12,1
DE,2024-05,health,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-05,housing,,0,0.0,0.0,0.0,2025-12,1
DE,2024-05,other_unknown,,0,1.0,332.0,0.0,2025-12,1
DE,2024-05,postal,II,0,0.0,0.0,0.0,2025-12,1
DE,2024-05,public_admin,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-05,public_order,,0,0.0,0.0,0.0,2025-12,1
DE,2024-05,recreation,,0,0.0,0.0,0.0,2025-12,1
DE,2024-05,social,,0,0.0,0.0,0.0,2025-12,1
DE,2024-05,space,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-05,transport_maritime,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-05,transport_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-05,water,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-06,banking_finance,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-06,defence,,0,0.0,0.0,0.0,2025-12,1
DE,2024-06,education,,0,0.0,0.0,0.0,2025-12,1
DE,2024-06,energy_gas,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-06,energy_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-06,environment,,0,0.0,0.0,0.0,2025-12,1
DE,2024-06,health,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-06,housing,,0,0.0,0.0,0.0,2025-12,1
DE,2024-06,other_unknown,,0,0.0,298.0,0.0,2025-12,1
DE,2024-06,postal,II,0,0.0,0.0,0.0,2025-12,1
DE,2024-06,public_admin,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-06,public_order,,0,0.0,0.0,0.0,2025-12,1
DE,2024-06,recreation,,0,0.0,0.0,0.0,2025-12,1
DE,2024-06,social,,0,0.0,0.0,0.0,2025-12,1
DE,2024-06,space,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-06,transport_maritime,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-06,transport_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-06,water,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-07,banking_finance,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-07,defence,,0,0.0,0.0,0.0,2025-12,1
DE,2024-07,education,,0,0.0,0.0,0.0,2025-12,1
DE,2024-07,energy_gas,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-07,energy_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-07,environment,,0,0.0,0.0,0.0,2025-12,1
DE,2024-07,health,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-07,housing,,0,0.0,0.0,0.0,2025-12,1
DE,2024-07,other_unknown,,0,1.0,350.0,0.0,2025-12,1
DE,2024-07,postal,II,0,0.0,0.0,0.0,2025-12,1
DE,2024-07,public_admin,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-07,public_order,,0,0.0,0.0,0.0,2025-12,1
DE,2024-07,recreation,,0,0.0,0.0,0.0,2025-12,1
DE,2024-07,social,,0,0.0,0.0,0.0,2025-12,1
DE,2024-07,space,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-07,transport_maritime,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-07,transport_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-07,water,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-08,banking_finance,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-08,defence,,0,0.0,0.0,0.0,2025-12,1
DE,2024-08,education,,0,0.0,0.0,0.0,2025-12,1
DE,2024-08,energy_gas,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-08,energy_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-08,environment,,0,0.0,0.0,0.0,2025-12,1
DE,2024-08,health,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-08,housing,,0,0.0,0.0,0.0,2025-12,1
DE,2024-08,other_unknown,,0,2.0,327.0,0.0,2025-12,1
DE,2024-08,postal,II,0,0.0,0.0,0.0,2025-12,1
DE,2024-08,public_admin,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-08,public_order,,0,0.0,0.0,0.0,2025-12,1
DE,2024-08,recreation,,0,0.0,0.0,0.0,2025-12,1
DE,2024-08,social,,0,0.0,0.0,0.0,2025-12,1
DE,2024-08,space,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-08,transport_maritime,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-08,transport_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-08,water,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-09,banking_finance,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-09,defence,,0,0.0,0.0,0.0,2025-12,1
DE,2024-09,education,,0,0.0,0.0,0.0,2025-12,1
DE,2024-09,energy_gas,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-09,energy_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-09,environment,,0,0.0,0.0,0.0,2025-12,1
DE,2024-09,health,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-09,housing,,0,0.0,0.0,0.0,2025-12,1
DE,2024-09,other_unknown,,0,0.0,309.0,0.0,2025-12,1
DE,2024-09,postal,II,0,0.0,0.0,0.0,2025-12,1
DE,2024-09,public_admin,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-09,public_order,,0,0.0,0.0,0.0,2025-12,1
DE,2024-09,recreation,,0,0.0,0.0,0.0,2025-12,1
DE,2024-09,social,,0,0.0,0.0,0.0,2025-12,1
DE,2024-09,space,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-09,transport_maritime,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-09,transport_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-09,water,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-10,banking_finance,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-10,defence,,0,0.0,0.0,0.0,2025-12,1
DE,2024-10,education,,0,0.0,0.0,0.0,2025-12,1
DE,2024-10,energy_gas,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-10,energy_other,I,0,0.0,0.0,0.0,2025-12,1
DE,2024-10,environment,,0,0.0,0.0,0.0,2025-12,1
DE,2024-10,health,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-10,housing,,0,0.0,0.0,0.0,2025-12,1
DE,2024-10,other_unknown,,0,0.0,357.0,0.0,2025-12,1
DE,2024-10,postal,II,0,0.0,0.0,0.0,2025-12,1
DE,2024-10,public_admin,I,1,0.0,0.0,0.0,2025-12,1
DE,2024-10,public_order,,0,0.0,0.0,0.0,2025-12,1
DE,2024-10,recreation,,0,0.0,0.0,0.0,2025-12,1
